game_id	attendance	team1	team2	goals	tie	pk	stage	round	year	date	time	stadium	home	lat	long	referee	booked	url
141	57174	Colombia	Greece	3-0	FALSE	FALSE	GROUP STAGE	FALSE	2014	14-06-2014 (13:00 h)	13:00	Mineir?o (Belo Horizonte)	Brazil	-19.9245192	-43.9352685	Mark Geiger (USA)	"Carlos S??nchez (26a??) / Papastathopoulos (52a??), Salpingidis (55a??)"	2014_BRAZIL_FS.htm
142	58679	Uruguay	Costa Rica	1月3日	FALSE	FALSE	GROUP STAGE	FALSE	2014	14-06-2014 (16:00 h)	16:00	Castel?o (Fortaleza)	Brazil	-3.7318616	-38.5266704	Felix Brych (GER)	"Lugano (50a??), Gargano (56a??), C??ceres (81a??), Maxi Pereira (RC 90+a??)"	2014_BRAZIL_FS.htm
143	39800	England	Italy	1月2日	FALSE	FALSE	GROUP STAGE	FALSE	2014	14-06-2014 (18:00 h)	18:00	Arena da Amaz?nia (Manaus)	Brazil	-3.1190275	-60.0217314	Bj?rn Kuipers (NED)	Sterling (90+a??)	2014_BRAZIL_FS.htm
144	40267	Ivory Coast	Japan	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	2014	14-06-2014 (22:00 h)	22:00	Arena Pernambuco (Recife)	Brazil	-8.04065	-35.008205	Enrique Osses (CHI)	"Bamba (54a??), Zokora (58a??) / Yoshida (23a??), Morishige (64a??)"	2014_BRAZIL_FS.htm
145	68351	Switzerland	Ecuador	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	2014	15-06-2014 (13:00 h)	13:00	Est??dio Nacional de Bras?-lia (Bras?-lia)	Brazil	-15.783519	-47.899211	Ravshan Irmatov (UZB)	Djourou (84a??) / Paredes (53a??)	2014_BRAZIL_FS.htm
146	43012	France	Honduras	3-0	FALSE	FALSE	GROUP STAGE	FALSE	2014	15-06-2014 (16:00 h)	16:00	Est??dio Beira-Rio (Porto Alegre)	Brazil	-30.065066	-51.2365144	Sandro Meira Ricci (BRA)	"Evra (7a??), Pogba (28a??), Cabaye (45+a??) / W. Palacios (28a??), W. Palacios (43a?? > RC), Boniek Garc?-a (53a??), Garrido (83a??)"	2014_BRAZIL_FS.htm
147	74738	Argentina	Bosnia-Herzegovina	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	2014	15-06-2014 (19:00 h)	19:00	Maracan? (Rio de Janeiro)	Brazil	-22.9082998	-43.1970773	Joel Aguilar (SLV)	Rojo (25a??) / Spahi? (63a??)	2014_BRAZIL_FS.htm
148	51081	Germany	Portugal	4-0	FALSE	FALSE	GROUP STAGE	FALSE	2014	16-06-2014 (13:00 h)	13:00	Arena Fonte Nova (Salvador)	Brazil	-12.97883	-38.504371	Milorad Ma?i? (SER)	"Jo?o Pereira (11a??), Pepe (RC 37a??)"	2014_BRAZIL_FS.htm
149	39081	Iran	Nigeria	-	FALSE	FALSE	GROUP STAGE	FALSE	2014	16-06-2014 (16:00 h)	16:00	Arena da Baixada (Curitiba)	Brazil	-25.448212	-49.276987	Carlos Vera (ECU)	Teymourian (75a??)	2014_BRAZIL_FS.htm
150	39760	Ghana	USA	1月2日	FALSE	FALSE	GROUP STAGE	FALSE	2014	16-06-2014 (19:00 h)	19:00	Arena das Dunas (Natal)	Brazil	-5.826827	-35.21243	Jonas Eriksson (SWE)	"Rabiu (30a??), Muntari (90+a??)"	2014_BRAZIL_FS.htm
151	56800	Belgium	Algeria	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	2014	17-06-2014 (13:00 h)	13:00	Mineir?o (Belo Horizonte)	Brazil	-19.9245192	-43.9352685	Marco Antonio Rodr?-guez (MEX)	Vertonghen (24a??) / Bentaleb (34a??)	2014_BRAZIL_FS.htm
152	60342	Brazil	Mexico	-	FALSE	FALSE	GROUP STAGE	FALSE	2014	17-06-2014 (16:00 h)	16:00	Castel?o (Fortaleza)	Brazil	-3.7318616	-38.5266704	C??neyt ?ak?r (TUR)	"Ramires (45a??), Thiago Silva (79a??) / Aguilar (59a??), V??zquez (62a??)"	2014_BRAZIL_FS.htm
153	37603	Russia	South Korea	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	2014	17-06-2014 (18:00 h)	18:00	Arena Pantanal (Cuiab??)	Brazil	-15.604017	-56.121632	N??stor Pitana (ARG)	"Shatov (49a??) / Son Heung-min (13a??), Ki Sung-yong (30a??), Koo Ja-chul (90a??)"	2014_BRAZIL_FS.htm
154	42877	Australia	Netherlands	2月3日	FALSE	FALSE	GROUP STAGE	FALSE	2014	18-06-2014 (13:00 h)	13:00	Est??dio Beira-Rio (Porto Alegre)	Brazil	-30.065066	-51.2365144	Djamel Haimoudi (ALG)	Cahill (43a??) / Van Persie (47a??)	2014_BRAZIL_FS.htm
155	74101	Spain	Chile	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2014	18-06-2014 (16:00 h)	16:00	Maracan? (Rio de Janeiro)	Brazil	-22.9082998	-43.1970773	Mark Geiger (USA)	"Xabi Alonso (41a??) / Vidal (26a??), Mena (61a??)"	2014_BRAZIL_FS.htm
156	39982	Cameroon	Croatia	0-4	FALSE	FALSE	GROUP STAGE	FALSE	2014	18-06-2014 (18:00 h)	18:00	Arena da Amaz?nia (Manaus)	Brazil	-3.1190275	-60.0217314	Pedro Proen?a Oliveira (POR)	Song (RC 40a??) / Eduardo (89a??)	2014_BRAZIL_FS.htm
157	68748	Colombia	Ivory Coast	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	2014	19-06-2014 (13:00 h)	13:00	Est??dio Nacional de Bras?-lia (Bras?-lia)	Brazil	-15.783519	-47.899211	Howard Webb (ENG)	"Zokora (55a??), Tiot?? (90a??)"	2014_BRAZIL_FS.htm
158	62575	Uruguay	England	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	2014	19-06-2014 (16:00 h)	16:00	Arena Corinthians (S?o Paulo)	Brazil	FALSE	FALSE	Carlos Velasco Carballo (SPA)	God?-n (9a??) / Gerrard (68a??)	2014_BRAZIL_FS.htm
159	39485	Japan	Greece	-	FALSE	FALSE	GROUP STAGE	FALSE	2014	19-06-2014 (19:00 h)	19:00	Arena das Dunas (Natal)	Brazil	-5.826827	-35.21243	Joel Aguilar (SLV)	"Hasebe (12a??) / Katsouranis (27a??), Katsouranis (38a?? > RC), Samaras (55a??), Torosidis (89a??)"	2014_BRAZIL_FS.htm
160	40285	Italy	Costa Rica	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2014	20-06-2014 (13:00 h)	13:00	Arena Pernambuco (Recife)	Brazil	-8.04065	-35.008205	Enrique Osses (CHI)	Balotelli (69a??) / Cubero (71a??)	2014_BRAZIL_FS.htm
161	51003	Switzerland	France	2月5日	FALSE	FALSE	GROUP STAGE	FALSE	2014	20-06-2014 (16:00 h)	16:00	Arena Fonte Nova (Salvador)	Brazil	-12.97883	-38.504371	Bj?rn Kuipers (NED)	Cabaye (88a??)	2014_BRAZIL_FS.htm
162	39224	Honduras	Ecuador	1月2日	FALSE	FALSE	GROUP STAGE	FALSE	2014	20-06-2014 (19:00 h)	19:00	Arena da Baixada (Curitiba)	Brazil	-25.448212	-49.276987	Ben Williams (AUS)	"Bern??rdez (7a??), Bengtson (45+a??) / A. Valencia (57a??), E. Valencia (73a??), Montero (80a??)"	2014_BRAZIL_FS.htm
163	57698	Argentina	Iran	1-0	FALSE	FALSE	GROUP STAGE	FALSE	2014	21-06-2014 (13:00 h)	13:00	Mineir?o (Belo Horizonte)	Brazil	-19.9245192	-43.9352685	Milorad Ma?i? (SER)	"Nekounam (53a??), Shojaei (73a??)"	2014_BRAZIL_FS.htm
164	59621	Germany	Ghana	2月2日	FALSE	FALSE	GROUP STAGE	FALSE	2014	21-06-2014 (16:00 h)	16:00	Castel?o (Fortaleza)	Brazil	-3.7318616	-38.5266704	Sandro Meira Ricci (BRA)	Muntari (90+a??)	2014_BRAZIL_FS.htm
165	40499	Nigeria	Bosnia-Herzegovina	1-0	FALSE	FALSE	GROUP STAGE	FALSE	2014	21-06-2014 (18:00 h)	18:00	Arena Pantanal (Cuiab??)	Brazil	-15.604017	-56.121632	Peter Oa??Leary (NZL)	Mikel (81a??) / Medunjanin (6a??)	2014_BRAZIL_FS.htm
166	73819	Belgium	Russia	1-0	FALSE	FALSE	GROUP STAGE	FALSE	2014	22-06-2014 (13:00 h)	13:00	Maracan? (Rio de Janeiro)	Brazil	-22.9082998	-43.1970773	Felix Brych (GER)	"Witsel (54a??), Alderweireld (73a??) / Glushakov (38a??)"	2014_BRAZIL_FS.htm
167	42732	South Korea	Algeria	2月4日	FALSE	FALSE	GROUP STAGE	FALSE	2014	22-06-2014 (16:00 h)	16:00	Est??dio Beira-Rio (Porto Alegre)	Brazil	-30.065066	-51.2365144	Wilmar Rold??n (COL)	"Lee Yong (54a??), Han Kook-young (69a??) / Bougherra (67a??)"	2014_BRAZIL_FS.htm
168	40123	USA	Portugal	2月2日	FALSE	FALSE	GROUP STAGE	FALSE	2014	22-06-2014 (18:00 h)	18:00	Arena da Amaz?nia (Manaus)	Brazil	-3.1190275	-60.0217314	N??stor Pitana (ARG)	Jones (75a??)	2014_BRAZIL_FS.htm
169	39375	Australia	Spain	0-3	FALSE	FALSE	GROUP STAGE	FALSE	2014	23-06-2014 (13:00 h)	13:00	Arena da Baixada (Curitiba)	Brazil	-25.448212	-49.276987	Nawaf Shukralla (BHR)	"?piranovi? (88a??), Jedinak (90+a??) / Sergio Ramos (62a??)"	2014_BRAZIL_FS.htm
170	62996	Netherlands	Chile	2-0	FALSE	FALSE	GROUP STAGE	FALSE	2014	23-06-2014 (13:00 h)	13:00	Arena Corinthians (S?o Paulo)	Brazil	FALSE	FALSE	Bakary Gassama (GAM)	Blind (64a??) / Silva (25a??)	2014_BRAZIL_FS.htm
171	69112	Cameroon	Brazil	1月4日	FALSE	FALSE	GROUP STAGE	FALSE	2014	23-06-2014 (17:00 h)	17:00	Est??dio Nacional de Bras?-lia (Bras?-lia)	Brazil	-15.783519	-47.899211	Jonas Eriksson (SWE)	"Enoh (11a??), Salli (75a??), Ma??Bia (80a??)"	2014_BRAZIL_FS.htm
172	41212	Croatia	Mexico	1月3日	FALSE	FALSE	GROUP STAGE	FALSE	2014	23-06-2014 (17:00 h)	17:00	Arena Pernambuco (Recife)	Brazil	-8.04065	-35.008205	Ravshan Irmatov (UZB)	"Rakiti? (9a??), Rebi? (RC 89a??) / M??rquez (39a??), V??zquez (66a??)"	2014_BRAZIL_FS.htm
173	39706	Italy	Uruguay	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2014	24-06-2014 (13:00 h)	13:00	Arena das Dunas (Natal)	Brazil	-5.826827	-35.21243	Marco Antonio Rodr?-guez (MEX)	"Balotelli (22a??), Marchisio (RC 59a??), De Sciglio (77a??) / Ar??valo R?-os (46a??), Muslera (90+a??)"	2014_BRAZIL_FS.htm
174	57823	Costa Rica	England	-	FALSE	FALSE	GROUP STAGE	FALSE	2014	24-06-2014 (13:00 h)	13:00	Mineir?o (Belo Horizonte)	Brazil	-19.9245192	-43.9352685	Djamel Haimoudi (ALG)	"Giancarlo Gonz??lez (60a??) / Barkley (53a??), Lallana (57a??)"	2014_BRAZIL_FS.htm
175	40340	Japan	Colombia	1月4日	FALSE	FALSE	GROUP STAGE	FALSE	2014	24-06-2014 (16:00 h)	16:00	Arena Pantanal (Cuiab??)	Brazil	-15.604017	-56.121632	Pedro Proen?a Oliveira (POR)	Konno (16a??) / Guar?-n (63a??)	2014_BRAZIL_FS.htm
176	59095	Greece	Ivory Coast	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	2014	24-06-2014 (17:00 h)	17:00	Castel?o (Fortaleza)	Brazil	-3.7318616	-38.5266704	Carlos Vera (ECU)	"Drogba (37a??), Kalou (62a??), Die (70a??)"	2014_BRAZIL_FS.htm
177	43285	Nigeria	Argentina	2月3日	FALSE	FALSE	GROUP STAGE	FALSE	2014	25-06-2014 (13:00 h)	13:00	Est??dio Beira-Rio (Porto Alegre)	Brazil	-30.065066	-51.2365144	Nicola Rizzoli (ITA)	"Omeruo (49a??), Oshaniwa (51a??)"	2014_BRAZIL_FS.htm
178	48011	Bosnia-Herzegovina	Iran	3月1日	FALSE	FALSE	GROUP STAGE	FALSE	2014	25-06-2014 (13:00 h)	13:00	Arena Fonte Nova (Salvador)	Brazil	-12.97883	-38.504371	Carlos Velasco Carballo (SPA)	Be?i? (77a??) / Ansarifard (88a??)	2014_BRAZIL_FS.htm
179	40322	Honduras	Switzerland	0-3	FALSE	FALSE	GROUP STAGE	FALSE	2014	25-06-2014 (16:00 h)	16:00	Arena da Amaz?nia (Manaus)	Brazil	-3.1190275	-60.0217314	N??stor Pitana (ARG)	J. Palacios (66a??)	2014_BRAZIL_FS.htm
180	73749	Ecuador	France	-	FALSE	FALSE	GROUP STAGE	FALSE	2014	25-06-2014 (17:00 h)	17:00	Maracan? (Rio de Janeiro)	Brazil	-22.9082998	-43.1970773	Dou?? Noumandiez (CIV)	"A. Valencia (RC 50a??), Erazo (83a??)"	2014_BRAZIL_FS.htm
181	41876	USA	Germany	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2014	26-06-2014 (13:00 h)	13:00	Arena Pernambuco (Recife)	Brazil	-8.04065	-35.008205	Ravshan Irmatov (UZB)	"Gonz??lez (37a??), Beckerman (62a??) / H?wedes (11a??)"	2014_BRAZIL_FS.htm
182	67540	Portugal	Ghana	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	2014	26-06-2014 (13:00 h)	13:00	Est??dio Nacional de Bras?-lia (Bras?-lia)	Brazil	-15.783519	-47.899211	Nawaf Shukralla (BHR)	"Jo?o Moutinho (90+a??) / Afful (39a??), Waris (55a??), J. Ayew (78a??)"	2014_BRAZIL_FS.htm
183	61397	South Korea	Belgium	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2014	26-06-2014 (17:00 h)	17:00	Arena Corinthians (S?o Paulo)	Brazil	FALSE	FALSE	Ben Williams (AUS)	"Hong Jung-ho (35a??) / Defour (RC 45a??), Demb??l?? (50a??)"	2014_BRAZIL_FS.htm
184	39311	Algeria	Russia	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	2014	26-06-2014 (17:00 h)	17:00	Arena da Baixada (Curitiba)	Brazil	-25.448212	-49.276987	C??neyt ?ak?r (TUR)	"Mesbah (39a??), Ghilas (87a??), Cadamuro (90+a??) / Kombarov (57a??), Kozlov (59a??)"	2014_BRAZIL_FS.htm
185	57714	Brazil	Chile	1月1日	FALSE	1-0 (David Luiz); 1-0 (Pinilla [saved]) / 1-0 (Willian [out]); 1-0 (Alexis S??nchez [saved]) / 2-0 (Marcelo); 2-1 (Ar??nguiz) / 2-1 (Hulk [saved]); 2-2 (D?-az) / 3-2 (Neymar); 3-2 (Jara [out])	1/8 FINAL	FALSE	2014	28-06-2014 (13:00 h)	13:00	Mineir?o (Belo Horizonte)	Brazil	-19.9245192	-43.9352685	Howard Webb (ENG)	"Hulk (55a??), Luiz Gustavo (60a??), J? (93a??), Dani Alves (106a??) / Mena (17a??), Silva (40a??), Pinilla (102a??)"	2014_BRAZIL_FS.htm
186	73804	Colombia	Uruguay	2-0	FALSE	FALSE	1/8 FINAL	FALSE	2014	28-06-2014 (17:00 h)	17:00	Maracan? (Rio de Janeiro)	Brazil	-22.9082998	-43.1970773	Bj?rn Kuipers (NED)	"Armero (78a??) / Gim??nez (55a??), Lugano (77a??)"	2014_BRAZIL_FS.htm
187	58817	Netherlands	Mexico	2月1日	FALSE	FALSE	1/8 FINAL	FALSE	2014	29-06-2014 (13:00 h)	13:00	Castel?o (Fortaleza)	Brazil	-3.7318616	-38.5266704	Pedro Proen?a Oliveira (POR)	"Aguilar (69a??), M??rquez (90+a??), Guardado (90+a??)"	2014_BRAZIL_FS.htm
188	41242	Costa Rica	Greece	1月1日	FALSE	1-0 (Borges); 1-1 (Mitroglou) / 2-1 (Bryan Ruiz); 2-2 (Christodoulopoulos) / 3-2 (Giancarlo Gonz??lez); 3-3 (Cholevas) / 4-3 (Campbell); 4-3 (Gekas [saved]) / 5-3 (Uma?a)	1/8 FINAL	FALSE	2014	29-06-2014 (17:00 h)	17:00	Arena Pernambuco (Recife)	Brazil	-8.04065	-35.008205	Ben Williams (AUS)	"Duarte (42a??), Tejeda (48a??), Granados (57a??), Duarte (66a?? > RC), Bryan Ruiz (70a??), Keylor Navas (90a??) / Samaris (36a??), Manolas (72a??)"	2014_BRAZIL_FS.htm
189	67882	France	Nigeria	2-0	FALSE	FALSE	1/8 FINAL	FALSE	2014	30-06-2014 (13:00 h)	13:00	Est??dio Nacional de Bras?-lia (Bras?-lia)	Brazil	-15.783519	-47.899211	Mark Geiger (USA)	Matuidi (54a??)	2014_BRAZIL_FS.htm
190	43063	Germany	Algeria	2月1日	FALSE	FALSE	1/8 FINAL	FALSE	2014	30-06-2014 (17:00 h)	17:00	Est??dio Beira-Rio (Porto Alegre)	Brazil	-30.065066	-51.2365144	Sandro Meira Ricci (BRA)	Lahm (107a??) / Halliche (42a??)	2014_BRAZIL_FS.htm
191	63255	Argentina	Switzerland	1-0	FALSE	FALSE	1/8 FINAL	FALSE	2014	1-07-2014 (13:00 h)	13:00	Arena Corinthians (S?o Paulo)	Brazil	FALSE	FALSE	Jonas Eriksson (SWE)	"Rojo (90a??), Di Mar?-a (120a??), Garay (120+a??) / Xhaka (36a??), Fernandes (73a??)"	2014_BRAZIL_FS.htm
192	51227	Belgium	USA	2月1日	FALSE	FALSE	1/8 FINAL	FALSE	2014	1-07-2014 (17:00 h)	17:00	Arena Fonte Nova (Salvador)	Brazil	-12.97883	-38.504371	Djamel Haimoudi (ALG)	Kompany (42a??) / Cameron (18a??)	2014_BRAZIL_FS.htm
193	74240	France	Germany	0-1	FALSE	FALSE	1/4 FINAL	FALSE	2014	4-07-2014 (13:00 h)	13:00	Maracan? (Rio de Janeiro)	Brazil	-22.9082998	-43.1970773	N??stor Pitana (ARG)	"Khedira (54a??), Schweinsteiger (80a??)"	2014_BRAZIL_FS.htm
194	60342	Brazil	Colombia	2月1日	FALSE	FALSE	1/4 FINAL	FALSE	2014	4-07-2014 (17:00 h)	17:00	Castel?o (Fortaleza)	Brazil	-3.7318616	-38.5266704	Carlos Velasco Carballo (SPA)	"Thiago Silva (64a??), J?olio C??sar (78a??) / James Rodr?-guez (67a??), Yepes (69a??)"	2014_BRAZIL_FS.htm
195	68551	Argentina	Belgium	1-0	FALSE	FALSE	1/4 FINAL	FALSE	2014	5-07-2014 (13:00 h)	13:00	Est??dio Nacional de Bras?-lia (Bras?-lia)	Brazil	-15.783519	-47.899211	Nicola Rizzoli (ITA)	"Biglia (75a??) / Hazard (53a??), Alderweireld (68a??)"	2014_BRAZIL_FS.htm
196	51179	Netherlands	Costa Rica	-	FALSE	0-1 (Borges); 1-1 (Van Persie) / 1-1 (Bryan Ruiz [saved]); 2-1 (Robben) / 2-2 (Giancarlo Gonz??lez); 3-2 (Sneijder) / 3-3 (Bola?os); 4-3 (Kuijt) / 4-3 (Uma?a [saved])	1/4 FINAL	FALSE	2014	5-07-2014 (17:00 h)	17:00	Arena Fonte Nova (Salvador)	Brazil	-12.97883	-38.504371	Ravshan Irmatov (UZB)	"Martins Indi (64a??), Huntelaar (111a??) / J?onior D?-az (37a??), Uma?a (52a??), Giancarlo Gonz??lez (81a??), Acosta (107a??)"	2014_BRAZIL_FS.htm
197	58141	Brazil	Germany	1月7日	FALSE	FALSE	1/2 FINAL	FALSE	2014	8-07-2014 (17:00 h)	17:00	Mineir?o (Belo Horizonte)	Brazil	-19.9245192	-43.9352685	Marco Antonio Rodr?-guez (MEX)	Dante (68a??)	2014_BRAZIL_FS.htm
198	63267	Netherlands	Argentina	-	FALSE	0-0 (Vlaar [saved]); 0-1 (Messi) / 1-1 (Robben); 1-2 (Garay) / 1-2 (Sneijder [saved]); 1-3 (Ag??ero) / 2-3 (Kuijt); 2-4 (Maxi Rodr?-guez)	1/2 FINAL	FALSE	2014	9-07-2014 (17:00 h)	17:00	Arena Corinthians (S?o Paulo)	Brazil	FALSE	FALSE	C??neyt ?ak?r (TUR)	"Martins Indi (45a??), Huntelaar (105a??) / Demichelis (49a??)"	2014_BRAZIL_FS.htm
199	68034	Brazil	Netherlands	0-3	FALSE	FALSE	PLACES 3-4	FALSE	2014	12-07-2014 (17:00 h)	17:00	Est??dio Nacional de Bras?-lia (Bras?-lia)	Brazil	-15.783519	-47.899211	Djamel Haimoudi (ALG)	"Thiago Silva (2a??), Fernandinho (54a??), Oscar (68a??) / Robben (9a??), De Guzm??n (36a??)"	2014_BRAZIL_FS.htm
200	74738	Germany	Argentina	1-0	FALSE	FALSE	FINAL ROUND	FALSE	2014	13-07-2014 (16:00 h)	16:00	Maracan? (Rio de Janeiro)	Brazil	-22.9082998	-43.1970773	Nicola Rizzoli (ITA)	"Schweinsteiger (29a??), H?wedes (34a??) / Mascherano (64a??), Ag??ero (65a??)"	2014_BRAZIL_FS.htm
201	4444	France	Mexico	4月1日	FALSE	FALSE	GROUP STAGE	FALSE	1930	13-07-1930 (15:00 h)	15:00	Pocitos (Montevideo)	Uruguay	-34.9085301	-56.1504057	Domingo Lombardi (URU)		1930_URUGUAY_FS.htm
202	18436	USA	Belgium	3-0	FALSE	FALSE	GROUP STAGE	FALSE	1930	13-07-1930 (15:00 h)	15:00	Parque Central (Montevideo)	Uruguay	-34.884969	-56.15922	Jos?? Bartolom?? Mac?-as (ARG)		1930_URUGUAY_FS.htm
203	24059	Yugoslavia	Brazil	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	1930	14-07-1930 (12:45 h)	12:45	Parque Central (Montevideo)	Uruguay	-34.884969	-56.15922	An?-bal Tejada (URU)		1930_URUGUAY_FS.htm
204	2000	Romania	Peru	3月1日	FALSE	FALSE	GROUP STAGE	FALSE	1930	14-07-1930 (14:50 h)	14:50	Pocitos (Montevideo)	Uruguay	-34.9085301	-56.1504057	Alberto Warnken (CHI)		1930_URUGUAY_FS.htm
205	23409	Argentina	France	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1930	15-07-1930 (16:00 h)	16:00	Parque Central (Montevideo)	Uruguay	-34.884969	-56.15922	Gilberto de Almeida R?ago (BRA)		1930_URUGUAY_FS.htm
206	9249	Chile	Mexico	3-0	FALSE	FALSE	GROUP STAGE	FALSE	1930	16-07-1930 (14:45 h)	14:45	Parque Central (Montevideo)	Uruguay	-34.884969	-56.15922	Henri Christophe (BEL)		1930_URUGUAY_FS.htm
207	18306	Yugoslavia	Bolivia	4-0	FALSE	FALSE	GROUP STAGE	FALSE	1930	17-07-1930 (12:45 h)	12:45	Parque Central (Montevideo)	Uruguay	-34.884969	-56.15922	Francisco Mateucci (URU)		1930_URUGUAY_FS.htm
208	18306	USA	Paraguay	3-0	FALSE	FALSE	GROUP STAGE	FALSE	1930	17-07-1930 (14:45 h)	14:45	Parque Central (Montevideo)	Uruguay	-34.884969	-56.15922	Jos?? Bartolom?? Mac?-as (ARG)		1930_URUGUAY_FS.htm
209	57735	Uruguay	Peru	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1930	18-07-1930 (14:30 h)	14:30	Estadio del Centenario (Montevideo)	Uruguay	-34.894834	-56.153668	Jean Langenus (BEL)		1930_URUGUAY_FS.htm
210	42100	Chile	France	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1930	19-07-1930 (12:50 h)	12:50	Estadio del Centenario (Montevideo)	Uruguay	-34.894834	-56.153668	An?-bal Tejada (URU)		1930_URUGUAY_FS.htm
211	42100	Argentina	Mexico	6月3日	FALSE	FALSE	GROUP STAGE	FALSE	1930	19-07-1930 (15:00 h)	15:00	Estadio del Centenario (Montevideo)	Uruguay	-34.894834	-56.153668	Ulises Saucedo (BOL)		1930_URUGUAY_FS.htm
212	25466	Brazil	Bolivia	4-0	FALSE	FALSE	GROUP STAGE	FALSE	1930	20-07-1930 (13:00 h)	13:00	Estadio del Centenario (Montevideo)	Uruguay	-34.894834	-56.153668	John Balway (FRA)		1930_URUGUAY_FS.htm
